UTC Time,Local Time (Sensor),countlineId,countlineName,direction,Car,Motorbike,Bus,OGV1,OGV2,LGV
12/10/2021 05:00,12/10/2021 06:00,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:00,12/10/2021 06:00,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:00,12/10/2021 06:00,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,2
12/10/2021 05:00,12/10/2021 06:00,22931,LBS15_ButterHill_Road_S53,out,3,0,0,1,0,1
12/10/2021 05:05,12/10/2021 06:05,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:05,12/10/2021 06:05,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:05,12/10/2021 06:05,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:05,12/10/2021 06:05,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:05,12/10/2021 06:05,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:05,12/10/2021 06:05,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:05,12/10/2021 06:05,22931,LBS15_ButterHill_Road_S53,in,5,0,0,0,0,0
12/10/2021 05:05,12/10/2021 06:05,22931,LBS15_ButterHill_Road_S53,out,4,0,0,0,0,0
12/10/2021 05:10,12/10/2021 06:10,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:10,12/10/2021 06:10,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:10,12/10/2021 06:10,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:10,12/10/2021 06:10,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:10,12/10/2021 06:10,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:10,12/10/2021 06:10,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:10,12/10/2021 06:10,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
12/10/2021 05:10,12/10/2021 06:10,22931,LBS15_ButterHill_Road_S53,out,3,0,0,0,0,0
12/10/2021 05:15,12/10/2021 06:15,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:15,12/10/2021 06:15,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:15,12/10/2021 06:15,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:15,12/10/2021 06:15,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:15,12/10/2021 06:15,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:15,12/10/2021 06:15,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:15,12/10/2021 06:15,22931,LBS15_ButterHill_Road_S53,in,4,0,0,0,0,0
12/10/2021 05:15,12/10/2021 06:15,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,1
12/10/2021 05:20,12/10/2021 06:20,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:20,12/10/2021 06:20,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:20,12/10/2021 06:20,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:20,12/10/2021 06:20,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:20,12/10/2021 06:20,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:20,12/10/2021 06:20,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:20,12/10/2021 06:20,22931,LBS15_ButterHill_Road_S53,in,2,0,0,0,0,0
12/10/2021 05:20,12/10/2021 06:20,22931,LBS15_ButterHill_Road_S53,out,3,0,0,0,0,1
12/10/2021 05:25,12/10/2021 06:25,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:25,12/10/2021 06:25,22933,LBS15_ButterHill_Crossing_S53,out,1,0,0,0,0,0
12/10/2021 05:25,12/10/2021 06:25,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:25,12/10/2021 06:25,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:25,12/10/2021 06:25,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:25,12/10/2021 06:25,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:25,12/10/2021 06:25,22931,LBS15_ButterHill_Road_S53,in,4,0,0,0,0,1
12/10/2021 05:25,12/10/2021 06:25,22931,LBS15_ButterHill_Road_S53,out,3,0,0,0,0,1
12/10/2021 05:30,12/10/2021 06:30,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:30,12/10/2021 06:30,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:30,12/10/2021 06:30,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:30,12/10/2021 06:30,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:30,12/10/2021 06:30,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:30,12/10/2021 06:30,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:30,12/10/2021 06:30,22931,LBS15_ButterHill_Road_S53,in,5,0,0,0,0,0
12/10/2021 05:30,12/10/2021 06:30,22931,LBS15_ButterHill_Road_S53,out,4,0,0,0,0,1
12/10/2021 05:35,12/10/2021 06:35,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:35,12/10/2021 06:35,22933,LBS15_ButterHill_Crossing_S53,out,1,0,0,0,0,0
12/10/2021 05:35,12/10/2021 06:35,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:35,12/10/2021 06:35,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:35,12/10/2021 06:35,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:35,12/10/2021 06:35,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:35,12/10/2021 06:35,22931,LBS15_ButterHill_Road_S53,in,2,0,0,0,0,0
12/10/2021 05:35,12/10/2021 06:35,22931,LBS15_ButterHill_Road_S53,out,5,0,0,0,0,2
12/10/2021 05:40,12/10/2021 06:40,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:40,12/10/2021 06:40,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:40,12/10/2021 06:40,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:40,12/10/2021 06:40,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:40,12/10/2021 06:40,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:40,12/10/2021 06:40,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:40,12/10/2021 06:40,22931,LBS15_ButterHill_Road_S53,in,5,0,0,0,0,0
12/10/2021 05:40,12/10/2021 06:40,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,1
12/10/2021 05:45,12/10/2021 06:45,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 05:45,12/10/2021 06:45,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:45,12/10/2021 06:45,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:45,12/10/2021 06:45,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:45,12/10/2021 06:45,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:45,12/10/2021 06:45,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:45,12/10/2021 06:45,22931,LBS15_ButterHill_Road_S53,in,4,1,0,0,0,3
12/10/2021 05:45,12/10/2021 06:45,22931,LBS15_ButterHill_Road_S53,out,4,0,0,0,0,1
12/10/2021 05:50,12/10/2021 06:50,22933,LBS15_ButterHill_Crossing_S53,in,0,1,0,0,0,0
12/10/2021 05:50,12/10/2021 06:50,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:50,12/10/2021 06:50,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:50,12/10/2021 06:50,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:50,12/10/2021 06:50,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:50,12/10/2021 06:50,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:50,12/10/2021 06:50,22931,LBS15_ButterHill_Road_S53,in,5,2,0,0,0,0
12/10/2021 05:50,12/10/2021 06:50,22931,LBS15_ButterHill_Road_S53,out,4,0,0,0,0,2
12/10/2021 05:55,12/10/2021 06:55,22933,LBS15_ButterHill_Crossing_S53,in,1,0,0,0,0,0
12/10/2021 05:55,12/10/2021 06:55,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 05:55,12/10/2021 06:55,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 05:55,12/10/2021 06:55,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 05:55,12/10/2021 06:55,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 05:55,12/10/2021 06:55,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 05:55,12/10/2021 06:55,22931,LBS15_ButterHill_Road_S53,in,10,0,0,1,0,1
12/10/2021 05:55,12/10/2021 06:55,22931,LBS15_ButterHill_Road_S53,out,5,0,0,0,0,1
12/10/2021 06:00,12/10/2021 07:00,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:00,12/10/2021 07:00,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:00,12/10/2021 07:00,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:00,12/10/2021 07:00,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:00,12/10/2021 07:00,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:00,12/10/2021 07:00,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:00,12/10/2021 07:00,22931,LBS15_ButterHill_Road_S53,in,6,0,0,0,0,1
12/10/2021 06:00,12/10/2021 07:00,22931,LBS15_ButterHill_Road_S53,out,10,0,0,0,0,1
12/10/2021 06:05,12/10/2021 07:05,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:05,12/10/2021 07:05,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:05,12/10/2021 07:05,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:05,12/10/2021 07:05,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:05,12/10/2021 07:05,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:05,12/10/2021 07:05,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:05,12/10/2021 07:05,22931,LBS15_ButterHill_Road_S53,in,13,0,0,0,0,4
12/10/2021 06:05,12/10/2021 07:05,22931,LBS15_ButterHill_Road_S53,out,5,0,0,0,0,1
12/10/2021 06:10,12/10/2021 07:10,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:10,12/10/2021 07:10,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:10,12/10/2021 07:10,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:10,12/10/2021 07:10,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:10,12/10/2021 07:10,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:10,12/10/2021 07:10,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:10,12/10/2021 07:10,22931,LBS15_ButterHill_Road_S53,in,17,0,0,0,0,2
12/10/2021 06:10,12/10/2021 07:10,22931,LBS15_ButterHill_Road_S53,out,7,0,0,0,0,1
12/10/2021 06:15,12/10/2021 07:15,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:15,12/10/2021 07:15,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:15,12/10/2021 07:15,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:15,12/10/2021 07:15,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:15,12/10/2021 07:15,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:15,12/10/2021 07:15,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:15,12/10/2021 07:15,22931,LBS15_ButterHill_Road_S53,in,19,0,0,0,0,6
12/10/2021 06:15,12/10/2021 07:15,22931,LBS15_ButterHill_Road_S53,out,6,1,0,0,0,1
12/10/2021 06:20,12/10/2021 07:20,22933,LBS15_ButterHill_Crossing_S53,in,1,0,0,0,0,0
12/10/2021 06:20,12/10/2021 07:20,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:20,12/10/2021 07:20,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:20,12/10/2021 07:20,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:20,12/10/2021 07:20,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:20,12/10/2021 07:20,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:20,12/10/2021 07:20,22931,LBS15_ButterHill_Road_S53,in,18,0,0,0,0,5
12/10/2021 06:20,12/10/2021 07:20,22931,LBS15_ButterHill_Road_S53,out,10,0,0,0,0,3
12/10/2021 06:25,12/10/2021 07:25,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:25,12/10/2021 07:25,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:25,12/10/2021 07:25,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:25,12/10/2021 07:25,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:25,12/10/2021 07:25,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:25,12/10/2021 07:25,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:25,12/10/2021 07:25,22931,LBS15_ButterHill_Road_S53,in,11,0,0,0,0,6
12/10/2021 06:25,12/10/2021 07:25,22931,LBS15_ButterHill_Road_S53,out,8,0,0,0,0,0
12/10/2021 06:30,12/10/2021 07:30,22933,LBS15_ButterHill_Crossing_S53,in,1,0,0,0,0,0
12/10/2021 06:30,12/10/2021 07:30,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:30,12/10/2021 07:30,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:30,12/10/2021 07:30,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:30,12/10/2021 07:30,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:30,12/10/2021 07:30,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:30,12/10/2021 07:30,22931,LBS15_ButterHill_Road_S53,in,23,0,0,0,0,5
12/10/2021 06:30,12/10/2021 07:30,22931,LBS15_ButterHill_Road_S53,out,8,0,0,0,0,4
12/10/2021 06:35,12/10/2021 07:35,22933,LBS15_ButterHill_Crossing_S53,in,2,0,0,0,0,0
12/10/2021 06:35,12/10/2021 07:35,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:35,12/10/2021 07:35,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:35,12/10/2021 07:35,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:35,12/10/2021 07:35,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:35,12/10/2021 07:35,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:35,12/10/2021 07:35,22931,LBS15_ButterHill_Road_S53,in,21,0,1,0,0,5
12/10/2021 06:35,12/10/2021 07:35,22931,LBS15_ButterHill_Road_S53,out,16,1,0,0,0,1
12/10/2021 06:40,12/10/2021 07:40,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:40,12/10/2021 07:40,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:40,12/10/2021 07:40,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:40,12/10/2021 07:40,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:40,12/10/2021 07:40,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:40,12/10/2021 07:40,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:40,12/10/2021 07:40,22931,LBS15_ButterHill_Road_S53,in,21,0,0,0,0,7
12/10/2021 06:40,12/10/2021 07:40,22931,LBS15_ButterHill_Road_S53,out,15,1,0,0,0,5
12/10/2021 06:45,12/10/2021 07:45,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:45,12/10/2021 07:45,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:45,12/10/2021 07:45,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:45,12/10/2021 07:45,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:45,12/10/2021 07:45,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:45,12/10/2021 07:45,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:45,12/10/2021 07:45,22931,LBS15_ButterHill_Road_S53,in,26,0,0,1,0,3
12/10/2021 06:45,12/10/2021 07:45,22931,LBS15_ButterHill_Road_S53,out,9,0,0,1,0,1
12/10/2021 06:50,12/10/2021 07:50,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:50,12/10/2021 07:50,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:50,12/10/2021 07:50,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:50,12/10/2021 07:50,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:50,12/10/2021 07:50,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:50,12/10/2021 07:50,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:50,12/10/2021 07:50,22931,LBS15_ButterHill_Road_S53,in,26,0,0,1,0,2
12/10/2021 06:50,12/10/2021 07:50,22931,LBS15_ButterHill_Road_S53,out,12,0,0,0,0,3
12/10/2021 06:55,12/10/2021 07:55,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 06:55,12/10/2021 07:55,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 06:55,12/10/2021 07:55,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 06:55,12/10/2021 07:55,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 06:55,12/10/2021 07:55,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 06:55,12/10/2021 07:55,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 06:55,12/10/2021 07:55,22931,LBS15_ButterHill_Road_S53,in,36,0,0,0,0,3
12/10/2021 06:55,12/10/2021 07:55,22931,LBS15_ButterHill_Road_S53,out,13,0,0,0,0,0
12/10/2021 07:00,12/10/2021 08:00,22933,LBS15_ButterHill_Crossing_S53,in,1,0,0,0,0,0
12/10/2021 07:00,12/10/2021 08:00,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 07:00,12/10/2021 08:00,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 07:00,12/10/2021 08:00,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 07:00,12/10/2021 08:00,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 07:00,12/10/2021 08:00,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 07:00,12/10/2021 08:00,22931,LBS15_ButterHill_Road_S53,in,35,0,0,0,0,4
12/10/2021 07:00,12/10/2021 08:00,22931,LBS15_ButterHill_Road_S53,out,19,1,0,0,0,2
12/10/2021 07:05,12/10/2021 08:05,22933,LBS15_ButterHill_Crossing_S53,in,1,0,0,0,0,0
12/10/2021 07:05,12/10/2021 08:05,22933,LBS15_ButterHill_Crossing_S53,out,1,0,0,0,0,0
12/10/2021 07:05,12/10/2021 08:05,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 07:05,12/10/2021 08:05,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 07:05,12/10/2021 08:05,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 07:05,12/10/2021 08:05,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 07:05,12/10/2021 08:05,22931,LBS15_ButterHill_Road_S53,in,44,0,0,0,0,5
12/10/2021 07:05,12/10/2021 08:05,22931,LBS15_ButterHill_Road_S53,out,11,0,0,0,0,0
12/10/2021 07:10,12/10/2021 08:10,22933,LBS15_ButterHill_Crossing_S53,in,2,0,0,0,0,0
12/10/2021 07:10,12/10/2021 08:10,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 07:10,12/10/2021 08:10,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 07:10,12/10/2021 08:10,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 07:10,12/10/2021 08:10,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 07:10,12/10/2021 08:10,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 07:10,12/10/2021 08:10,22931,LBS15_ButterHill_Road_S53,in,23,0,0,1,0,2
12/10/2021 07:10,12/10/2021 08:10,22931,LBS15_ButterHill_Road_S53,out,25,0,0,0,0,2
12/10/2021 07:15,12/10/2021 08:15,22933,LBS15_ButterHill_Crossing_S53,in,1,0,0,0,0,0
12/10/2021 07:15,12/10/2021 08:15,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 07:15,12/10/2021 08:15,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 07:15,12/10/2021 08:15,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 07:15,12/10/2021 08:15,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 07:15,12/10/2021 08:15,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 07:15,12/10/2021 08:15,22931,LBS15_ButterHill_Road_S53,in,43,1,0,0,0,3
12/10/2021 07:15,12/10/2021 08:15,22931,LBS15_ButterHill_Road_S53,out,14,1,1,1,0,1
12/10/2021 07:20,12/10/2021 08:20,22933,LBS15_ButterHill_Crossing_S53,in,1,0,0,0,0,0
12/10/2021 07:20,12/10/2021 08:20,22933,LBS15_ButterHill_Crossing_S53,out,0,1,0,0,0,0
12/10/2021 07:20,12/10/2021 08:20,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 07:20,12/10/2021 08:20,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 07:20,12/10/2021 08:20,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 07:20,12/10/2021 08:20,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 07:20,12/10/2021 08:20,22931,LBS15_ButterHill_Road_S53,in,28,0,0,0,0,1
12/10/2021 07:20,12/10/2021 08:20,22931,LBS15_ButterHill_Road_S53,out,16,0,0,0,0,0
12/10/2021 07:25,12/10/2021 08:25,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
12/10/2021 07:25,12/10/2021 08:25,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
12/10/2021 07:25,12/10/2021 08:25,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
12/10/2021 07:25,12/10/2021 08:25,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
12/10/2021 07:25,12/10/2021 08:25,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
12/10/2021 07:25,12/10/2021 08:25,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
12/10/2021 07:25,12/10/2021 08:25,22931,LBS15_ButterHill_Road_S53,in,16,1,0,0,0,3
12/10/2021 07:25,12/10/2021 08:25,22931,LBS15_ButterHill_Road_S53,out,18,0,0,0,0,3
12/10/2021 07:30,12/10/2021 08:30,22933,LBS15_ButterHill_Crossing_S53,in,2,0,0,0,0,0
12/10/2021 07:30,12/10/2021 08:30,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
